order_item_id,order_id,product_id,quantity,unit_price,total_price
OI005319,ORD01792,PROD0009,1,1111.88,1111.88
OI005320,ORD01793,PROD0110,1,4402.18,4402.18
OI005321,ORD01793,PROD0104,1,8184.21,8184.21
OI005322,ORD01793,PROD0018,1,6386.29,6386.29
OI005323,ORD01793,PROD0032,2,6834.81,13669.62
OI005324,ORD01793,PROD0056,1,6766.31,6766.31
OI005325,ORD01794,PROD0110,3,4402.18,13206.54
OI005326,ORD01795,PROD0103,1,8734.45,8734.45
OI005327,ORD01795,PROD0069,2,703.48,1406.96
OI005328,ORD01795,PROD0075,2,6607.99,13215.98
OI005329,ORD01796,PROD0110,2,4402.18,8804.36
OI005330,ORD01796,PROD0024,3,4016.76,12050.28
OI005331,ORD01796,PROD0120,1,3108.36,3108.36
OI005332,ORD01796,PROD0096,3,8999.35,26998.05
OI005333,ORD01797,PROD0066,2,6996.26,13992.52
OI005334,ORD01797,PROD0014,3,7753.38,23260.14
OI005335,ORD01798,PROD0104,1,8184.21,8184.21
OI005336,ORD01798,PROD0079,3,4637.03,13911.09
OI005337,ORD01799,PROD0103,1,8734.45,8734.45
OI005338,ORD01799,PROD0068,1,2255.24,2255.24
OI005339,ORD01800,PROD0078,3,3230.15,9690.45
OI005340,ORD01800,PROD0116,3,5120.51,15361.53
OI005341,ORD01800,PROD0080,1,5422.58,5422.58
OI005342,ORD01801,PROD0049,3,2378.14,7134.42
OI005343,ORD01801,PROD0087,3,2185.23,6555.69
OI005344,ORD01801,PROD0037,1,6128.81,6128.81
OI005345,ORD01801,PROD0046,3,7158.19,21474.57
OI005346,ORD01801,PROD0070,2,4820.21,9640.42
OI005347,ORD01802,PROD0038,1,5439.85,5439.85
OI005348,ORD01802,PROD0116,3,5120.51,15361.53
OI005349,ORD01802,PROD0105,3,2306.94,6920.82
OI005350,ORD01802,PROD0030,1,6004.45,6004.45
OI005351,ORD01802,PROD0055,2,4293.43,8586.86
OI005352,ORD01803,PROD0106,1,2858.17,2858.17
OI005353,ORD01803,PROD0023,3,8776.04,26328.12
OI005354,ORD01804,PROD0098,3,9740.99,29222.97
OI005355,ORD01804,PROD0003,3,960.69,2882.07
OI005356,ORD01805,PROD0092,1,5652.98,5652.98
OI005357,ORD01805,PROD0115,3,6269.24,18807.72
OI005358,ORD01805,PROD0024,1,4016.76,4016.76
OI005359,ORD01805,PROD0050,3,2366.52,7099.56
OI005360,ORD01805,PROD0015,3,3863.25,11589.75
OI005361,ORD01806,PROD0068,1,2255.24,2255.24
OI005362,ORD01806,PROD0076,2,2122.17,4244.34
OI005363,ORD01806,PROD0083,1,6155.61,6155.61
OI005364,ORD01806,PROD0010,2,6076.89,12153.78
OI005365,ORD01807,PROD0037,2,6128.81,12257.62
OI005366,ORD01807,PROD0025,3,2722.31,8166.93
OI005367,ORD01807,PROD0059,2,1916.53,3833.06
OI005368,ORD01808,PROD0033,2,7533.69,15067.38
OI005369,ORD01808,PROD0092,2,5652.98,11305.96
OI005370,ORD01808,PROD0067,1,6652.53,6652.53
OI005371,ORD01808,PROD0112,3,1981.78,5945.34
OI005372,ORD01809,PROD0036,1,8718.13,8718.13
OI005373,ORD01809,PROD0093,1,5501.34,5501.34
OI005374,ORD01809,PROD0050,2,2366.52,4733.04
OI005375,ORD01810,PROD0016,3,1710.28,5130.84
OI005376,ORD01810,PROD0065,2,9272.53,18545.06
OI005377,ORD01810,PROD0029,1,1613.13,1613.13
OI005378,ORD01810,PROD0070,3,4820.21,14460.63
OI005379,ORD01810,PROD0094,3,1566.13,4698.39
OI005380,ORD01811,PROD0087,1,2185.23,2185.23
OI005381,ORD01811,PROD0026,1,2701.14,2701.14
OI005382,ORD01811,PROD0070,2,4820.21,9640.42
OI005383,ORD01811,PROD0051,1,801.49,801.49
OI005384,ORD01811,PROD0025,1,2722.31,2722.31
OI005385,ORD01812,PROD0081,1,8820.56,8820.56
OI005386,ORD01812,PROD0089,1,1013.75,1013.75
OI005387,ORD01812,PROD0072,2,778.36,1556.72
OI005388,ORD01812,PROD0058,1,1996.74,1996.74
OI005389,ORD01813,PROD0038,2,5439.85,10879.7
OI005390,ORD01813,PROD0041,3,673.46,2020.38
OI005391,ORD01813,PROD0065,1,9272.53,9272.53
OI005392,ORD01813,PROD0067,1,6652.53,6652.53
OI005393,ORD01814,PROD0008,1,2850.93,2850.93
OI005394,ORD01814,PROD0020,1,2274.19,2274.19
OI005395,ORD01814,PROD0085,2,9395.41,18790.82
OI005396,ORD01815,PROD0003,2,960.69,1921.38
OI005397,ORD01815,PROD0010,1,6076.89,6076.89
OI005398,ORD01816,PROD0116,3,5120.51,15361.53
OI005399,ORD01816,PROD0115,1,6269.24,6269.24
OI005400,ORD01816,PROD0036,1,8718.13,8718.13
OI005401,ORD01816,PROD0099,2,8659.6,17319.2
OI005402,ORD01816,PROD0050,1,2366.52,2366.52
OI005403,ORD01817,PROD0016,2,1710.28,3420.56
OI005404,ORD01817,PROD0119,1,6193.6,6193.6
OI005405,ORD01817,PROD0021,3,2367.58,7102.74
OI005406,ORD01818,PROD0099,3,8659.6,25978.8
OI005407,ORD01819,PROD0040,3,8799.35,26398.05
OI005408,ORD01819,PROD0070,1,4820.21,4820.21
OI005409,ORD01819,PROD0093,3,5501.34,16504.02
OI005410,ORD01820,PROD0082,2,1661.69,3323.38
OI005411,ORD01820,PROD0086,1,7449.93,7449.93
OI005412,ORD01820,PROD0015,3,3863.25,11589.75
OI005413,ORD01820,PROD0098,2,9740.99,19481.98
OI005414,ORD01820,PROD0101,2,8042.13,16084.26
OI005415,ORD01821,PROD0106,3,2858.17,8574.51
OI005416,ORD01822,PROD0042,2,947.97,1895.94
OI005417,ORD01822,PROD0073,1,4097.38,4097.38
OI005418,ORD01822,PROD0040,1,8799.35,8799.35
OI005419,ORD01822,PROD0046,3,7158.19,21474.57
OI005420,ORD01822,PROD0007,2,7612.19,15224.38
OI005421,ORD01823,PROD0024,1,4016.76,4016.76
OI005422,ORD01823,PROD0058,2,1996.74,3993.48
OI005423,ORD01823,PROD0111,2,6101.47,12202.94
OI005424,ORD01824,PROD0064,3,1729.91,5189.73
OI005425,ORD01825,PROD0078,2,3230.15,6460.3
OI005426,ORD01825,PROD0098,3,9740.99,29222.97
OI005427,ORD01825,PROD0089,1,1013.75,1013.75
OI005428,ORD01825,PROD0085,3,9395.41,28186.23
OI005429,ORD01826,PROD0069,2,703.48,1406.96
OI005430,ORD01826,PROD0021,1,2367.58,2367.58
OI005431,ORD01826,PROD0062,3,9271.03,27813.09
OI005432,ORD01826,PROD0083,1,6155.61,6155.61
OI005433,ORD01827,PROD0003,3,960.69,2882.07
OI005434,ORD01828,PROD0061,3,600.82,1802.46
OI005435,ORD01828,PROD0097,2,3601.42,7202.84
OI005436,ORD01828,PROD0032,1,6834.81,6834.81
OI005437,ORD01828,PROD0108,3,3378.38,10135.14
OI005438,ORD01828,PROD0038,2,5439.85,10879.7
OI005439,ORD01829,PROD0078,2,3230.15,6460.3
OI005440,ORD01829,PROD0017,1,7048.02,7048.02
OI005441,ORD01829,PROD0083,3,6155.61,18466.83
OI005442,ORD01829,PROD0025,1,2722.31,2722.31
OI005443,ORD01830,PROD0013,3,5815.79,17447.37
OI005444,ORD01830,PROD0050,3,2366.52,7099.56
OI005445,ORD01830,PROD0007,2,7612.19,15224.38
OI005446,ORD01831,PROD0021,3,2367.58,7102.74
OI005447,ORD01831,PROD0094,3,1566.13,4698.39
OI005448,ORD01831,PROD0116,2,5120.51,10241.02
OI005449,ORD01832,PROD0033,3,7533.69,22601.07
OI005450,ORD01832,PROD0109,2,1867.82,3735.64
OI005451,ORD01832,PROD0074,2,5831.3,11662.6
OI005452,ORD01832,PROD0091,1,1699.66,1699.66
OI005453,ORD01833,PROD0024,1,4016.76,4016.76
OI005454,ORD01834,PROD0089,1,1013.75,1013.75
OI005455,ORD01834,PROD0091,3,1699.66,5098.98
OI005456,ORD01834,PROD0109,2,1867.82,3735.64
OI005457,ORD01834,PROD0022,1,2750.63,2750.63
OI005458,ORD01835,PROD0099,2,8659.6,17319.2
OI005459,ORD01835,PROD0101,3,8042.13,24126.39
OI005460,ORD01835,PROD0034,2,3005.65,6011.3
OI005461,ORD01835,PROD0112,1,1981.78,1981.78
OI005462,ORD01835,PROD0063,3,4907.85,14723.55
OI005463,ORD01836,PROD0095,3,8999.92,26999.76
OI005464,ORD01836,PROD0105,3,2306.94,6920.82
OI005465,ORD01836,PROD0046,3,7158.19,21474.57
OI005466,ORD01836,PROD0093,2,5501.34,11002.68
OI005467,ORD01837,PROD0029,3,1613.13,4839.39
OI005468,ORD01837,PROD0104,3,8184.21,24552.63
OI005469,ORD01837,PROD0054,2,1985.06,3970.12
OI005470,ORD01837,PROD0097,1,3601.42,3601.42
OI005471,ORD01837,PROD0086,3,7449.93,22349.79
OI005472,ORD01838,PROD0102,3,2741.38,8224.14
OI005473,ORD01839,PROD0073,3,4097.38,12292.14
OI005474,ORD01840,PROD0080,1,5422.58,5422.58
OI005475,ORD01841,PROD0068,2,2255.24,4510.48
OI005476,ORD01841,PROD0078,3,3230.15,9690.45
OI005477,ORD01842,PROD0052,2,2220.94,4441.88
OI005478,ORD01842,PROD0109,2,1867.82,3735.64
OI005479,ORD01842,PROD0095,3,8999.92,26999.76
OI005480,ORD01842,PROD0076,3,2122.17,6366.51
OI005481,ORD01842,PROD0092,1,5652.98,5652.98
OI005482,ORD01843,PROD0017,3,7048.02,21144.06
OI005483,ORD01843,PROD0110,2,4402.18,8804.36
OI005484,ORD01843,PROD0105,2,2306.94,4613.88
OI005485,ORD01844,PROD0020,3,2274.19,6822.57
OI005486,ORD01844,PROD0025,1,2722.31,2722.31
OI005487,ORD01844,PROD0035,2,9721.69,19443.38
OI005488,ORD01844,PROD0101,3,8042.13,24126.39
OI005489,ORD01844,PROD0047,3,4437.19,13311.57
OI005490,ORD01845,PROD0081,3,8820.56,26461.68
OI005491,ORD01845,PROD0035,1,9721.69,9721.69
OI005492,ORD01845,PROD0101,1,8042.13,8042.13
OI005493,ORD01845,PROD0048,3,2324.5,6973.5
OI005494,ORD01846,PROD0083,1,6155.61,6155.61
OI005495,ORD01846,PROD0092,3,5652.98,16958.94
OI005496,ORD01847,PROD0094,1,1566.13,1566.13
OI005497,ORD01847,PROD0032,2,6834.81,13669.62
OI005498,ORD01847,PROD0035,2,9721.69,19443.38
OI005499,ORD01848,PROD0090,3,135.1,405.3
OI005500,ORD01849,PROD0117,2,7002.36,14004.72
OI005501,ORD01849,PROD0058,2,1996.74,3993.48
OI005502,ORD01849,PROD0028,3,5144.31,15432.93
OI005503,ORD01849,PROD0095,2,8999.92,17999.84
OI005504,ORD01850,PROD0112,1,1981.78,1981.78
OI005505,ORD01850,PROD0110,2,4402.18,8804.36
OI005506,ORD01850,PROD0042,2,947.97,1895.94
OI005507,ORD01851,PROD0003,2,960.69,1921.38
OI005508,ORD01852,PROD0108,3,3378.38,10135.14
OI005509,ORD01852,PROD0109,3,1867.82,5603.46
OI005510,ORD01852,PROD0050,2,2366.52,4733.04
OI005511,ORD01852,PROD0091,1,1699.66,1699.66
OI005512,ORD01853,PROD0071,3,663.11,1989.33
OI005513,ORD01853,PROD0076,3,2122.17,6366.51
OI005514,ORD01854,PROD0092,3,5652.98,16958.94
OI005515,ORD01854,PROD0077,2,4018.28,8036.56
OI005516,ORD01854,PROD0038,2,5439.85,10879.7
OI005517,ORD01855,PROD0104,2,8184.21,16368.42
OI005518,ORD01855,PROD0009,1,1111.88,1111.88
OI005519,ORD01856,PROD0093,2,5501.34,11002.68
OI005520,ORD01856,PROD0009,3,1111.88,3335.64
OI005521,ORD01856,PROD0052,3,2220.94,6662.82
OI005522,ORD01857,PROD0034,2,3005.65,6011.3
OI005523,ORD01857,PROD0011,2,5408.66,10817.32
OI005524,ORD01858,PROD0038,3,5439.85,16319.55
OI005525,ORD01859,PROD0024,3,4016.76,12050.28
OI005526,ORD01860,PROD0020,2,2274.19,4548.38
OI005527,ORD01860,PROD0055,3,4293.43,12880.29
OI005528,ORD01860,PROD0019,2,4676.38,9352.76
OI005529,ORD01860,PROD0062,3,9271.03,27813.09
OI005530,ORD01861,PROD0012,2,3002.46,6004.92
OI005531,ORD01861,PROD0020,1,2274.19,2274.19
OI005532,ORD01862,PROD0057,3,7309.31,21927.93
OI005533,ORD01862,PROD0039,2,6029.55,12059.1
OI005534,ORD01862,PROD0023,2,8776.04,17552.08
OI005535,ORD01863,PROD0058,2,1996.74,3993.48
OI005536,ORD01863,PROD0111,2,6101.47,12202.94
OI005537,ORD01863,PROD0102,1,2741.38,2741.38
OI005538,ORD01864,PROD0112,2,1981.78,3963.56
OI005539,ORD01864,PROD0072,1,778.36,778.36
OI005540,ORD01865,PROD0117,1,7002.36,7002.36
OI005541,ORD01866,PROD0085,2,9395.41,18790.82
OI005542,ORD01866,PROD0035,3,9721.69,29165.07
OI005543,ORD01866,PROD0013,3,5815.79,17447.37
OI005544,ORD01866,PROD0037,3,6128.81,18386.43
OI005545,ORD01866,PROD0099,3,8659.6,25978.8
OI005546,ORD01867,PROD0082,3,1661.69,4985.07
OI005547,ORD01867,PROD0085,3,9395.41,28186.23
OI005548,ORD01867,PROD0064,1,1729.91,1729.91
OI005549,ORD01868,PROD0052,3,2220.94,6662.82
OI005550,ORD01868,PROD0062,3,9271.03,27813.09
OI005551,ORD01868,PROD0020,1,2274.19,2274.19
OI005552,ORD01868,PROD0033,1,7533.69,7533.69
OI005553,ORD01869,PROD0049,1,2378.14,2378.14
OI005554,ORD01870,PROD0048,3,2324.5,6973.5
OI005555,ORD01870,PROD0118,2,6682.8,13365.6
OI005556,ORD01870,PROD0040,2,8799.35,17598.7
OI005557,ORD01870,PROD0023,1,8776.04,8776.04
OI005558,ORD01870,PROD0117,3,7002.36,21007.08
OI005559,ORD01871,PROD0010,3,6076.89,18230.67
OI005560,ORD01871,PROD0090,2,135.1,270.2
OI005561,ORD01871,PROD0045,2,9647.19,19294.38
OI005562,ORD01872,PROD0065,2,9272.53,18545.06
OI005563,ORD01872,PROD0021,1,2367.58,2367.58
OI005564,ORD01873,PROD0093,3,5501.34,16504.02
OI005565,ORD01873,PROD0032,3,6834.81,20504.43
OI005566,ORD01873,PROD0041,1,673.46,673.46
OI005567,ORD01874,PROD0082,1,1661.69,1661.69
OI005568,ORD01874,PROD0055,2,4293.43,8586.86
OI005569,ORD01874,PROD0107,1,3576.35,3576.35
OI005570,ORD01875,PROD0026,3,2701.14,8103.42
OI005571,ORD01875,PROD0087,1,2185.23,2185.23
OI005572,ORD01876,PROD0023,1,8776.04,8776.04
OI005573,ORD01876,PROD0093,2,5501.34,11002.68
OI005574,ORD01876,PROD0116,1,5120.51,5120.51
OI005575,ORD01877,PROD0107,1,3576.35,3576.35
OI005576,ORD01877,PROD0065,1,9272.53,9272.53
OI005577,ORD01878,PROD0008,3,2850.93,8552.79
OI005578,ORD01878,PROD0076,1,2122.17,2122.17
OI005579,ORD01878,PROD0038,1,5439.85,5439.85
OI005580,ORD01878,PROD0007,1,7612.19,7612.19
OI005581,ORD01879,PROD0099,1,8659.6,8659.6
OI005582,ORD01879,PROD0012,1,3002.46,3002.46
OI005583,ORD01879,PROD0023,3,8776.04,26328.12
OI005584,ORD01880,PROD0090,2,135.1,270.2
OI005585,ORD01880,PROD0100,2,345.38,690.76
OI005586,ORD01880,PROD0003,3,960.69,2882.07
OI005587,ORD01880,PROD0099,3,8659.6,25978.8
OI005588,ORD01881,PROD0099,1,8659.6,8659.6
OI005589,ORD01881,PROD0007,2,7612.19,15224.38
OI005590,ORD01881,PROD0105,1,2306.94,2306.94
OI005591,ORD01881,PROD0080,3,5422.58,16267.74
OI005592,ORD01881,PROD0087,3,2185.23,6555.69
OI005593,ORD01882,PROD0058,3,1996.74,5990.22
OI005594,ORD01882,PROD0001,3,347.61,1042.83
OI005595,ORD01882,PROD0080,2,5422.58,10845.16
OI005596,ORD01882,PROD0011,3,5408.66,16225.98
OI005597,ORD01883,PROD0065,3,9272.53,27817.59
OI005598,ORD01883,PROD0009,2,1111.88,2223.76
OI005599,ORD01883,PROD0087,2,2185.23,4370.46
OI005600,ORD01884,PROD0098,2,9740.99,19481.98
OI005601,ORD01884,PROD0028,2,5144.31,10288.62
OI005602,ORD01884,PROD0044,1,1734.76,1734.76
OI005603,ORD01884,PROD0090,2,135.1,270.2
OI005604,ORD01885,PROD0095,2,8999.92,17999.84
OI005605,ORD01885,PROD0030,1,6004.45,6004.45
OI005606,ORD01885,PROD0011,3,5408.66,16225.98
OI005607,ORD01885,PROD0035,1,9721.69,9721.69
OI005608,ORD01885,PROD0066,2,6996.26,13992.52
OI005609,ORD01886,PROD0041,3,673.46,2020.38
OI005610,ORD01886,PROD0037,3,6128.81,18386.43
OI005611,ORD01887,PROD0092,1,5652.98,5652.98
OI005612,ORD01887,PROD0030,3,6004.45,18013.35
OI005613,ORD01888,PROD0057,3,7309.31,21927.93
OI005614,ORD01888,PROD0086,2,7449.93,14899.86
OI005615,ORD01888,PROD0011,1,5408.66,5408.66
OI005616,ORD01888,PROD0046,3,7158.19,21474.57
OI005617,ORD01889,PROD0116,3,5120.51,15361.53
OI005618,ORD01889,PROD0021,2,2367.58,4735.16
OI005619,ORD01890,PROD0092,1,5652.98,5652.98
OI005620,ORD01890,PROD0115,2,6269.24,12538.48
OI005621,ORD01890,PROD0117,2,7002.36,14004.72
OI005622,ORD01890,PROD0083,3,6155.61,18466.83
OI005623,ORD01890,PROD0074,1,5831.3,5831.3
OI005624,ORD01891,PROD0023,3,8776.04,26328.12
OI005625,ORD01891,PROD0030,2,6004.45,12008.9
OI005626,ORD01891,PROD0066,2,6996.26,13992.52
OI005627,ORD01891,PROD0095,3,8999.92,26999.76
OI005628,ORD01892,PROD0092,1,5652.98,5652.98
OI005629,ORD01892,PROD0120,1,3108.36,3108.36
OI005630,ORD01892,PROD0007,1,7612.19,7612.19
OI005631,ORD01892,PROD0034,3,3005.65,9016.95
OI005632,ORD01893,PROD0115,3,6269.24,18807.72
OI005633,ORD01893,PROD0066,3,6996.26,20988.78
OI005634,ORD01893,PROD0043,1,7681.76,7681.76
OI005635,ORD01893,PROD0060,2,4486.99,8973.98
OI005636,ORD01894,PROD0005,3,2068.49,6205.47
OI005637,ORD01894,PROD0024,1,4016.76,4016.76
OI005638,ORD01894,PROD0058,1,1996.74,1996.74
OI005639,ORD01894,PROD0006,3,2282.36,6847.08
OI005640,ORD01895,PROD0022,1,2750.63,2750.63
OI005641,ORD01895,PROD0099,3,8659.6,25978.8
OI005642,ORD01895,PROD0035,2,9721.69,19443.38
OI005643,ORD01896,PROD0074,2,5831.3,11662.6
OI005644,ORD01896,PROD0097,3,3601.42,10804.26
OI005645,ORD01896,PROD0104,1,8184.21,8184.21
OI005646,ORD01896,PROD0021,3,2367.58,7102.74
OI005647,ORD01896,PROD0105,3,2306.94,6920.82
OI005648,ORD01897,PROD0075,2,6607.99,13215.98
OI005649,ORD01897,PROD0090,3,135.1,405.3
OI005650,ORD01897,PROD0080,1,5422.58,5422.58
OI005651,ORD01897,PROD0084,2,6711.85,13423.7
OI005652,ORD01898,PROD0044,3,1734.76,5204.28
OI005653,ORD01898,PROD0080,2,5422.58,10845.16
OI005654,ORD01899,PROD0024,3,4016.76,12050.28
OI005655,ORD01899,PROD0014,3,7753.38,23260.14
OI005656,ORD01899,PROD0052,3,2220.94,6662.82
OI005657,ORD01900,PROD0038,2,5439.85,10879.7
OI005658,ORD01900,PROD0050,1,2366.52,2366.52
OI005659,ORD01900,PROD0003,3,960.69,2882.07
OI005660,ORD01901,PROD0005,2,2068.49,4136.98
OI005661,ORD01901,PROD0025,1,2722.31,2722.31
OI005662,ORD01901,PROD0117,3,7002.36,21007.08
OI005663,ORD01901,PROD0022,3,2750.63,8251.89
OI005664,ORD01901,PROD0030,3,6004.45,18013.35
OI005665,ORD01902,PROD0031,1,5338.23,5338.23
OI005666,ORD01902,PROD0075,3,6607.99,19823.97
OI005667,ORD01902,PROD0084,1,6711.85,6711.85
OI005668,ORD01903,PROD0023,3,8776.04,26328.12
OI005669,ORD01903,PROD0030,1,6004.45,6004.45
OI005670,ORD01903,PROD0024,1,4016.76,4016.76
OI005671,ORD01904,PROD0002,1,7391.07,7391.07
OI005672,ORD01904,PROD0107,3,3576.35,10729.05
OI005673,ORD01904,PROD0009,2,1111.88,2223.76
OI005674,ORD01904,PROD0032,3,6834.81,20504.43
OI005675,ORD01904,PROD0105,1,2306.94,2306.94
OI005676,ORD01905,PROD0010,1,6076.89,6076.89
OI005677,ORD01905,PROD0031,3,5338.23,16014.69
OI005678,ORD01906,PROD0001,1,347.61,347.61
OI005679,ORD01906,PROD0051,1,801.49,801.49
OI005680,ORD01907,PROD0111,3,6101.47,18304.41
OI005681,ORD01907,PROD0075,1,6607.99,6607.99
OI005682,ORD01907,PROD0011,2,5408.66,10817.32
OI005683,ORD01907,PROD0052,1,2220.94,2220.94
OI005684,ORD01908,PROD0076,2,2122.17,4244.34
OI005685,ORD01909,PROD0058,3,1996.74,5990.22
OI005686,ORD01909,PROD0076,3,2122.17,6366.51
OI005687,ORD01909,PROD0113,2,5247.21,10494.42
OI005688,ORD01909,PROD0077,2,4018.28,8036.56
OI005689,ORD01909,PROD0056,2,6766.31,13532.62
OI005690,ORD01910,PROD0096,1,8999.35,8999.35
OI005691,ORD01910,PROD0098,2,9740.99,19481.98
OI005692,ORD01910,PROD0103,1,8734.45,8734.45
OI005693,ORD01910,PROD0100,1,345.38,345.38
OI005694,ORD01911,PROD0017,2,7048.02,14096.04
OI005695,ORD01911,PROD0051,1,801.49,801.49
OI005696,ORD01911,PROD0072,3,778.36,2335.08
OI005697,ORD01912,PROD0094,2,1566.13,3132.26
OI005698,ORD01912,PROD0030,2,6004.45,12008.9
OI005699,ORD01912,PROD0070,1,4820.21,4820.21
OI005700,ORD01912,PROD0072,1,778.36,778.36
OI005701,ORD01913,PROD0007,2,7612.19,15224.38
OI005702,ORD01913,PROD0080,1,5422.58,5422.58
OI005703,ORD01913,PROD0054,1,1985.06,1985.06
OI005704,ORD01914,PROD0110,3,4402.18,13206.54
OI005705,ORD01914,PROD0064,3,1729.91,5189.73
OI005706,ORD01914,PROD0046,1,7158.19,7158.19
OI005707,ORD01915,PROD0034,2,3005.65,6011.3
OI005708,ORD01915,PROD0074,1,5831.3,5831.3
OI005709,ORD01915,PROD0070,3,4820.21,14460.63
OI005710,ORD01916,PROD0082,1,1661.69,1661.69
OI005711,ORD01916,PROD0119,3,6193.6,18580.8
OI005712,ORD01916,PROD0104,1,8184.21,8184.21
OI005713,ORD01917,PROD0070,1,4820.21,4820.21
OI005714,ORD01917,PROD0034,3,3005.65,9016.95
OI005715,ORD01917,PROD0013,2,5815.79,11631.58
OI005716,ORD01917,PROD0027,1,4054.07,4054.07
OI005717,ORD01917,PROD0071,1,663.11,663.11
OI005718,ORD01918,PROD0015,3,3863.25,11589.75
OI005719,ORD01919,PROD0098,1,9740.99,9740.99
OI005720,ORD01920,PROD0067,2,6652.53,13305.06
OI005721,ORD01920,PROD0017,2,7048.02,14096.04
OI005722,ORD01920,PROD0033,1,7533.69,7533.69
OI005723,ORD01921,PROD0056,3,6766.31,20298.93
OI005724,ORD01921,PROD0114,2,3705.79,7411.58
OI005725,ORD01921,PROD0075,1,6607.99,6607.99
OI005726,ORD01921,PROD0108,1,3378.38,3378.38
OI005727,ORD01921,PROD0012,1,3002.46,3002.46
OI005728,ORD01922,PROD0040,2,8799.35,17598.7
OI005729,ORD01922,PROD0081,1,8820.56,8820.56
OI005730,ORD01922,PROD0110,3,4402.18,13206.54
OI005731,ORD01922,PROD0112,1,1981.78,1981.78
OI005732,ORD01922,PROD0113,2,5247.21,10494.42
OI005733,ORD01923,PROD0081,3,8820.56,26461.68
OI005734,ORD01924,PROD0061,3,600.82,1802.46
OI005735,ORD01924,PROD0108,2,3378.38,6756.76
OI005736,ORD01925,PROD0060,1,4486.99,4486.99
OI005737,ORD01925,PROD0084,2,6711.85,13423.7
OI005738,ORD01925,PROD0051,3,801.49,2404.47
OI005739,ORD01925,PROD0032,1,6834.81,6834.81
OI005740,ORD01925,PROD0056,3,6766.31,20298.93
OI005741,ORD01926,PROD0113,2,5247.21,10494.42
OI005742,ORD01926,PROD0073,1,4097.38,4097.38
OI005743,ORD01927,PROD0019,1,4676.38,4676.38
OI005744,ORD01927,PROD0047,3,4437.19,13311.57
OI005745,ORD01927,PROD0070,1,4820.21,4820.21
OI005746,ORD01927,PROD0096,2,8999.35,17998.7
OI005747,ORD01927,PROD0068,2,2255.24,4510.48
OI005748,ORD01928,PROD0081,2,8820.56,17641.12
OI005749,ORD01929,PROD0027,3,4054.07,12162.21
OI005750,ORD01929,PROD0071,3,663.11,1989.33
OI005751,ORD01930,PROD0079,1,4637.03,4637.03
OI005752,ORD01930,PROD0072,2,778.36,1556.72
OI005753,ORD01931,PROD0035,3,9721.69,29165.07
OI005754,ORD01931,PROD0028,1,5144.31,5144.31
OI005755,ORD01932,PROD0009,2,1111.88,2223.76
OI005756,ORD01932,PROD0008,2,2850.93,5701.86
OI005757,ORD01932,PROD0027,3,4054.07,12162.21
OI005758,ORD01932,PROD0069,3,703.48,2110.44
OI005759,ORD01932,PROD0091,2,1699.66,3399.32
OI005760,ORD01933,PROD0085,1,9395.41,9395.41
OI005761,ORD01933,PROD0108,3,3378.38,10135.14
OI005762,ORD01933,PROD0056,3,6766.31,20298.93
OI005763,ORD01933,PROD0118,1,6682.8,6682.8
OI005764,ORD01934,PROD0105,1,2306.94,2306.94
OI005765,ORD01934,PROD0026,2,2701.14,5402.28
OI005766,ORD01934,PROD0063,1,4907.85,4907.85
OI005767,ORD01935,PROD0058,2,1996.74,3993.48
OI005768,ORD01935,PROD0078,1,3230.15,3230.15
OI005769,ORD01936,PROD0066,1,6996.26,6996.26
OI005770,ORD01936,PROD0050,2,2366.52,4733.04
OI005771,ORD01936,PROD0096,1,8999.35,8999.35
OI005772,ORD01936,PROD0027,2,4054.07,8108.14
OI005773,ORD01937,PROD0046,1,7158.19,7158.19
OI005774,ORD01937,PROD0100,3,345.38,1036.14
OI005775,ORD01937,PROD0102,1,2741.38,2741.38
OI005776,ORD01937,PROD0016,3,1710.28,5130.84
OI005777,ORD01937,PROD0092,3,5652.98,16958.94
OI005778,ORD01938,PROD0067,3,6652.53,19957.59
OI005779,ORD01938,PROD0066,3,6996.26,20988.78
OI005780,ORD01938,PROD0116,3,5120.51,15361.53
OI005781,ORD01939,PROD0015,3,3863.25,11589.75
OI005782,ORD01939,PROD0108,2,3378.38,6756.76
OI005783,ORD01939,PROD0010,3,6076.89,18230.67
OI005784,ORD01939,PROD0021,3,2367.58,7102.74
OI005785,ORD01939,PROD0056,1,6766.31,6766.31
OI005786,ORD01940,PROD0098,2,9740.99,19481.98
OI005787,ORD01940,PROD0073,1,4097.38,4097.38
OI005788,ORD01940,PROD0045,2,9647.19,19294.38
OI005789,ORD01941,PROD0104,2,8184.21,16368.42
OI005790,ORD01941,PROD0009,3,1111.88,3335.64
OI005791,ORD01942,PROD0014,2,7753.38,15506.76
OI005792,ORD01942,PROD0086,2,7449.93,14899.86
OI005793,ORD01942,PROD0012,2,3002.46,6004.92
OI005794,ORD01942,PROD0111,1,6101.47,6101.47
OI005795,ORD01943,PROD0004,1,2264.52,2264.52
OI005796,ORD01943,PROD0083,2,6155.61,12311.22
OI005797,ORD01943,PROD0060,1,4486.99,4486.99
OI005798,ORD01943,PROD0032,2,6834.81,13669.62
OI005799,ORD01944,PROD0047,2,4437.19,8874.38
OI005800,ORD01944,PROD0063,3,4907.85,14723.55
OI005801,ORD01944,PROD0028,2,5144.31,10288.62
