customer_id,city,state,registration_date,order_date,order_id,order_item_id,product_id,quantity,unit_price,total_price,total_amount,status,delivery_date,name,category,brand,price,stock_quantity,added_date,rating,payment_id,payment_date,payment_method,payment_status,amount_paid
CUST0085,Port Samanthaburgh,New Mexico,19-03-2024,26-05-2025,ORD01767,OI005248,PROD0068,2,2255.24,4510.48,43747.96,Delivered,07-06-2025,When Bag,Home,"Smith, Watson and Harris",2255.24,39,08-09-2024,3,PAY01767,26-05-2025,Net Banking,Failed,43747.96
CUST0085,Port Samanthaburgh,New Mexico,19-03-2024,26-05-2025,ORD01767,OI005252,PROD0058,1,1996.74,1996.74,43747.96,Delivered,07-06-2025,Parent Short,Apparel,"Carpenter, Jones and Taylor",1996.74,284,28-09-2024,3,PAY01767,26-05-2025,Net Banking,Failed,43747.96
CUST0085,Port Samanthaburgh,New Mexico,19-03-2024,26-05-2025,ORD01767,OI005250,PROD0010,3,6076.89,18230.67,43747.96,Delivered,07-06-2025,Interesting Above,Home,Thomas PLC,6076.89,423,09-12-2024,1,PAY01767,26-05-2025,Net Banking,Failed,43747.96
CUST0085,Port Samanthaburgh,New Mexico,19-03-2024,26-05-2025,ORD01767,OI005251,PROD0091,3,1699.66,5098.98,43747.96,Delivered,07-06-2025,Generation Land,Home,Porter and Sons,1699.66,236,22-11-2024,3,PAY01767,26-05-2025,Net Banking,Failed,43747.96
CUST0085,Port Samanthaburgh,New Mexico,19-03-2024,27-05-2025,ORD01061,OI003117,PROD0003,3,960.69,2882.07,21278.04,Cancelled,22-06-2025,Within People,Sports,"Ingram, Estes and Frost",960.69,226,03-03-2025,1,PAY01061,27-05-2025,COD,Failed,0
CUST0085,Port Samanthaburgh,New Mexico,19-03-2024,27-05-2025,ORD01061,OI003120,PROD0012,1,3002.46,3002.46,21278.04,Cancelled,22-06-2025,When Dinner,Sports,Matthews Inc,3002.46,331,10-09-2024,4,PAY01061,27-05-2025,COD,Failed,0
CUST0085,Port Samanthaburgh,New Mexico,19-03-2024,27-05-2025,ORD01061,OI003121,PROD0060,1,4486.99,4486.99,21278.04,Cancelled,22-06-2025,Road Maybe,Electronics,"Cruz, Gonzalez and Cole",4486.99,451,26-03-2025,4,PAY01061,27-05-2025,COD,Failed,0
CUST0085,Port Samanthaburgh,New Mexico,19-03-2024,27-05-2025,ORD01061,OI003119,PROD0025,1,2722.31,2722.31,21278.04,Cancelled,22-06-2025,Time Road,Apparel,"Reed, Watson and Bender",2722.31,136,06-06-2025,4,PAY01061,27-05-2025,COD,Failed,0
CUST0085,Port Samanthaburgh,New Mexico,19-03-2024,27-05-2025,ORD01061,OI003118,PROD0104,1,8184.21,8184.21,21278.04,Cancelled,22-06-2025,Step Model,Apparel,Thompson-Smith,8184.21,245,23-06-2025,2,PAY01061,27-05-2025,COD,Failed,0
CUST0085,Port Samanthaburgh,New Mexico,19-03-2024,28-02-2025,ORD02451,OI007258,PROD0044,2,1734.76,3469.52,8590.03,Pending,19-03-2025,Support Marriage,Sports,"Marquez, Smith and Le",1734.76,280,04-07-2024,5,PAY02451,28-02-2025,COD,Pending,8590.03
CUST0085,Port Samanthaburgh,New Mexico,19-03-2024,28-02-2025,ORD02451,OI007259,PROD0116,1,5120.51,5120.51,8590.03,Pending,19-03-2025,War Last,Home,Lopez-May,5120.51,351,20-09-2024,3,PAY02451,28-02-2025,COD,Pending,8590.03
CUST0085,Port Samanthaburgh,New Mexico,19-03-2024,30-12-2024,ORD02565,OI007605,PROD0094,3,1566.13,4698.39,27299.46,Delivered,02-05-2025,Play Nor,Sports,"Stone, Miller and Becker",1566.13,75,09-01-2025,1,PAY02565,30-12-2024,Net Banking,Pending,27299.46
CUST0085,Port Samanthaburgh,New Mexico,19-03-2024,30-12-2024,ORD02565,OI007606,PROD0033,3,7533.69,22601.07,27299.46,Delivered,02-05-2025,Energy Action,Sports,Miller-Garcia,7533.69,403,07-12-2024,4,PAY02565,30-12-2024,Net Banking,Pending,27299.46
CUST0085,Port Samanthaburgh,New Mexico,19-03-2024,31-01-2025,ORD00245,OI000737,PROD0063,3,4907.85,14723.55,74629.45,Cancelled,25-04-2025,Which Police,Beauty,"White, Fernandez and Hernandez",4907.85,119,16-02-2025,5,PAY00245,31-01-2025,Credit Card,Failed,0
CUST0085,Port Samanthaburgh,New Mexico,19-03-2024,31-01-2025,ORD00245,OI000738,PROD0062,2,9271.03,18542.06,74629.45,Cancelled,25-04-2025,Than About,Electronics,"Cummings, Thomas and Sanchez",9271.03,444,21-01-2025,2,PAY00245,31-01-2025,Credit Card,Failed,0
CUST0085,Port Samanthaburgh,New Mexico,19-03-2024,31-01-2025,ORD00245,OI000734,PROD0104,3,8184.21,24552.63,74629.45,Cancelled,25-04-2025,Step Model,Apparel,Thompson-Smith,8184.21,245,23-06-2025,2,PAY00245,31-01-2025,Credit Card,Failed,0
CUST0085,Port Samanthaburgh,New Mexico,19-03-2024,31-01-2025,ORD00245,OI000735,PROD0027,3,4054.07,12162.21,74629.45,Cancelled,25-04-2025,Character Just,Sports,Allison-Parker,4054.07,122,05-05-2025,5,PAY00245,31-01-2025,Credit Card,Failed,0
CUST0085,Port Samanthaburgh,New Mexico,19-03-2024,31-01-2025,ORD00245,OI000736,PROD0048,2,2324.5,4649,74629.45,Cancelled,25-04-2025,Style Across,Apparel,"Love, Bailey and Fitzpatrick",2324.5,183,14-02-2025,1,PAY00245,31-01-2025,Credit Card,Failed,0
CUST0086,South Christopherland,Oregon,11-10-2024,02-02-2025,ORD02881,OI008549,PROD0071,2,663.11,1326.22,1326.22,Pending,11-02-2025,Around Republican,Apparel,Marshall Inc,663.11,270,11-05-2025,1,PAY02881,02-02-2025,Net Banking,Failed,1326.22
CUST0086,South Christopherland,Oregon,11-10-2024,02-08-2024,ORD02821,OI008384,PROD0070,2,4820.21,9640.42,28905.37,Cancelled,16-10-2024,This Theory,Sports,English PLC,4820.21,480,19-09-2024,4,PAY02821,02-08-2024,Credit Card,Pending,0
CUST0086,South Christopherland,Oregon,11-10-2024,02-08-2024,ORD02821,OI008386,PROD0027,3,4054.07,12162.21,28905.37,Cancelled,16-10-2024,Character Just,Sports,Allison-Parker,4054.07,122,05-05-2025,5,PAY02821,02-08-2024,Credit Card,Pending,0
CUST0086,South Christopherland,Oregon,11-10-2024,02-08-2024,ORD02821,OI008385,PROD0021,3,2367.58,7102.74,28905.37,Cancelled,16-10-2024,Child Build,Electronics,Wilcox-Davis,2367.58,26,24-09-2024,4,PAY02821,02-08-2024,Credit Card,Pending,0
CUST0086,South Christopherland,Oregon,11-10-2024,04-04-2025,ORD00529,OI001590,PROD0015,3,3863.25,11589.75,38821.98,Shipped,19-04-2025,Range Strong,Electronics,Stevens-Flores,3863.25,242,25-03-2025,4,PAY00529,04-04-2025,Net Banking,Pending,38821.98
CUST0086,South Christopherland,Oregon,11-10-2024,04-04-2025,ORD00529,OI001591,PROD0020,2,2274.19,4548.38,38821.98,Shipped,19-04-2025,Produce Bring,Sports,"Ford, Davis and Carter",2274.19,176,02-08-2024,4,PAY00529,04-04-2025,Net Banking,Pending,38821.98
CUST0086,South Christopherland,Oregon,11-10-2024,04-04-2025,ORD00529,OI001594,PROD0095,1,8999.92,8999.92,38821.98,Shipped,19-04-2025,Long Inside,Home,Young-Coleman,8999.92,417,27-07-2024,5,PAY00529,04-04-2025,Net Banking,Pending,38821.98
CUST0086,South Christopherland,Oregon,11-10-2024,04-04-2025,ORD00529,OI001593,PROD0058,2,1996.74,3993.48,38821.98,Shipped,19-04-2025,Parent Short,Apparel,"Carpenter, Jones and Taylor",1996.74,284,28-09-2024,3,PAY00529,04-04-2025,Net Banking,Pending,38821.98
CUST0086,South Christopherland,Oregon,11-10-2024,04-04-2025,ORD00529,OI001592,PROD0078,3,3230.15,9690.45,38821.98,Shipped,19-04-2025,Each Scientist,Beauty,"Terrell, James and Bell",3230.15,394,12-03-2025,5,PAY00529,04-04-2025,Net Banking,Pending,38821.98
CUST0086,South Christopherland,Oregon,11-10-2024,05-10-2024,ORD00775,OI002272,PROD0012,2,3002.46,6004.92,24955.28,Delivered,07-05-2025,When Dinner,Sports,Matthews Inc,3002.46,331,10-09-2024,4,PAY00775,05-10-2024,Net Banking,Failed,24955.28
CUST0086,South Christopherland,Oregon,11-10-2024,05-10-2024,ORD00775,OI002273,PROD0090,3,135.1,405.3,24955.28,Delivered,07-05-2025,Summer Building,Electronics,"Hogan, Lopez and Collins",135.1,404,02-01-2025,2,PAY00775,05-10-2024,Net Banking,Failed,24955.28
CUST0086,South Christopherland,Oregon,11-10-2024,05-10-2024,ORD00775,OI002274,PROD0065,2,9272.53,18545.06,24955.28,Delivered,07-05-2025,Each Forget,Home,"Williams, Sutton and Lopez",9272.53,411,06-10-2024,3,PAY00775,05-10-2024,Net Banking,Failed,24955.28
CUST0086,South Christopherland,Oregon,11-10-2024,10-01-2025,ORD02744,OI008150,PROD0013,1,5815.79,5815.79,6161.17,Delivered,19-06-2025,Recently If,Home,Kelly and Sons,5815.79,370,25-02-2025,1,PAY02744,10-01-2025,UPI,Failed,6161.17
CUST0086,South Christopherland,Oregon,11-10-2024,10-01-2025,ORD02744,OI008151,PROD0100,1,345.38,345.38,6161.17,Delivered,19-06-2025,Whom Main,Beauty,Adams-Miller,345.38,387,15-09-2024,5,PAY02744,10-01-2025,UPI,Failed,6161.17
CUST0086,South Christopherland,Oregon,11-10-2024,10-12-2024,ORD03252,OI009684,PROD0093,2,5501.34,11002.68,11002.68,Cancelled,07-03-2025,House Avoid,Apparel,Hill-Griffin,5501.34,437,10-10-2024,3,PAY03252,10-12-2024,UPI,Failed,0
CUST0086,South Christopherland,Oregon,11-10-2024,11-03-2025,ORD02481,OI007351,PROD0022,1,2750.63,2750.63,38902.19,Delivered,18-05-2025,Prove Born,Beauty,"Rhodes, Perez and Brooks",2750.63,118,05-02-2025,5,PAY02481,11-03-2025,COD,Success,38902.19
CUST0086,South Christopherland,Oregon,11-10-2024,11-03-2025,ORD02481,OI007350,PROD0119,2,6193.6,12387.2,38902.19,Delivered,18-05-2025,Agreement Report,Apparel,"Jones, Riggs and Jones",6193.6,164,27-03-2025,3,PAY02481,11-03-2025,COD,Success,38902.19
CUST0086,South Christopherland,Oregon,11-10-2024,11-03-2025,ORD02481,OI007354,PROD0012,2,3002.46,6004.92,38902.19,Delivered,18-05-2025,When Dinner,Sports,Matthews Inc,3002.46,331,10-09-2024,4,PAY02481,11-03-2025,COD,Success,38902.19
CUST0086,South Christopherland,Oregon,11-10-2024,11-03-2025,ORD02481,OI007353,PROD0093,2,5501.34,11002.68,38902.19,Delivered,18-05-2025,House Avoid,Apparel,Hill-Griffin,5501.34,437,10-10-2024,3,PAY02481,11-03-2025,COD,Success,38902.19
CUST0086,South Christopherland,Oregon,11-10-2024,11-03-2025,ORD02481,OI007352,PROD0108,2,3378.38,6756.76,38902.19,Delivered,18-05-2025,Source Term,Sports,"Stephens, Dominguez and King",3378.38,24,28-09-2024,2,PAY02481,11-03-2025,COD,Success,38902.19
CUST0086,South Christopherland,Oregon,11-10-2024,12-08-2024,ORD02345,OI006934,PROD0119,3,6193.6,18580.8,22634.87,Cancelled,28-02-2025,Agreement Report,Apparel,"Jones, Riggs and Jones",6193.6,164,27-03-2025,3,PAY02345,12-08-2024,COD,Pending,0
CUST0086,South Christopherland,Oregon,11-10-2024,12-08-2024,ORD02345,OI006935,PROD0027,1,4054.07,4054.07,22634.87,Cancelled,28-02-2025,Character Just,Sports,Allison-Parker,4054.07,122,05-05-2025,5,PAY02345,12-08-2024,COD,Pending,0
CUST0086,South Christopherland,Oregon,11-10-2024,16-09-2024,ORD02428,OI007197,PROD0088,1,5103.55,5103.55,44536.93,Shipped,18-01-2025,Hard Parent,Home,"Shah, Reyes and Sullivan",5103.55,138,14-11-2024,5,PAY02428,16-09-2024,UPI,Failed,44536.93
CUST0086,South Christopherland,Oregon,11-10-2024,16-09-2024,ORD02428,OI007198,PROD0059,1,1916.53,1916.53,44536.93,Shipped,18-01-2025,Certainly Along,Beauty,Bradford PLC,1916.53,246,16-10-2024,2,PAY02428,16-09-2024,UPI,Failed,44536.93
CUST0086,South Christopherland,Oregon,11-10-2024,16-09-2024,ORD02428,OI007195,PROD0083,3,6155.61,18466.83,44536.93,Shipped,18-01-2025,Free Buy,Home,Mcintosh-Garcia,6155.61,423,01-01-2025,4,PAY02428,16-09-2024,UPI,Failed,44536.93
CUST0086,South Christopherland,Oregon,11-10-2024,16-09-2024,ORD02428,OI007196,PROD0052,3,2220.94,6662.82,44536.93,Shipped,18-01-2025,Whole Down,Beauty,Clark-Jones,2220.94,77,14-09-2024,4,PAY02428,16-09-2024,UPI,Failed,44536.93
CUST0086,South Christopherland,Oregon,11-10-2024,16-09-2024,ORD02428,OI007199,PROD0119,2,6193.6,12387.2,44536.93,Shipped,18-01-2025,Agreement Report,Apparel,"Jones, Riggs and Jones",6193.6,164,27-03-2025,3,PAY02428,16-09-2024,UPI,Failed,44536.93
CUST0086,South Christopherland,Oregon,11-10-2024,17-11-2024,ORD02279,OI006751,PROD0110,2,4402.18,8804.36,23493.45,Delivered,02-05-2025,Action Across,Sports,"Brock, Moreno and Morris",4402.18,383,03-01-2025,4,PAY02279,17-11-2024,UPI,Failed,23493.45
CUST0086,South Christopherland,Oregon,11-10-2024,17-11-2024,ORD02279,OI006750,PROD0077,2,4018.28,8036.56,23493.45,Delivered,02-05-2025,Toward Grow,Home,Ochoa PLC,4018.28,353,29-05-2025,4,PAY02279,17-11-2024,UPI,Failed,23493.45
CUST0086,South Christopherland,Oregon,11-10-2024,17-11-2024,ORD02279,OI006749,PROD0067,1,6652.53,6652.53,23493.45,Delivered,02-05-2025,First Rather,Sports,"Garrett, Pham and Gallegos",6652.53,259,08-03-2025,2,PAY02279,17-11-2024,UPI,Failed,23493.45
CUST0086,South Christopherland,Oregon,11-10-2024,19-01-2025,ORD00887,OI002598,PROD0060,3,4486.99,13460.97,19962.04,Delivered,24-03-2025,Road Maybe,Electronics,"Cruz, Gonzalez and Cole",4486.99,451,26-03-2025,4,PAY00887,19-01-2025,Net Banking,Success,19962.04
CUST0086,South Christopherland,Oregon,11-10-2024,19-01-2025,ORD00887,OI002597,PROD0064,2,1729.91,3459.82,19962.04,Delivered,24-03-2025,Federal Serve,Electronics,Garrison-Singleton,1729.91,11,21-03-2025,5,PAY00887,19-01-2025,Net Banking,Success,19962.04
CUST0086,South Christopherland,Oregon,11-10-2024,19-01-2025,ORD00887,OI002599,PROD0089,3,1013.75,3041.25,19962.04,Delivered,24-03-2025,Book Agent,Electronics,Wallace-Jones,1013.75,226,29-04-2025,4,PAY00887,19-01-2025,Net Banking,Success,19962.04
CUST0086,South Christopherland,Oregon,11-10-2024,19-03-2025,ORD00331,OI001012,PROD0024,3,4016.76,12050.28,13457.24,Shipped,31-05-2025,Station Local,Beauty,Thompson Ltd,4016.76,478,18-04-2025,4,PAY00331,19-03-2025,UPI,Pending,13457.24
CUST0086,South Christopherland,Oregon,11-10-2024,19-03-2025,ORD00331,OI001013,PROD0069,2,703.48,1406.96,13457.24,Shipped,31-05-2025,Money But,Sports,Carter-Howard,703.48,170,02-03-2025,1,PAY00331,19-03-2025,UPI,Pending,13457.24
CUST0086,South Christopherland,Oregon,11-10-2024,19-05-2025,ORD01231,OI003637,PROD0032,2,6834.81,13669.62,29720.76,Cancelled,30-05-2025,Card Keep,Electronics,Mckinney-Campbell,6834.81,68,27-02-2025,4,PAY01231,19-05-2025,Net Banking,Pending,0
CUST0086,South Christopherland,Oregon,11-10-2024,19-05-2025,ORD01231,OI003639,PROD0044,1,1734.76,1734.76,29720.76,Cancelled,30-05-2025,Support Marriage,Sports,"Marquez, Smith and Le",1734.76,280,04-07-2024,5,PAY01231,19-05-2025,Net Banking,Pending,0
CUST0086,South Christopherland,Oregon,11-10-2024,19-05-2025,ORD01231,OI003638,PROD0046,2,7158.19,14316.38,29720.76,Cancelled,30-05-2025,Rather Four,Apparel,"Banks, Brown and Cardenas",7158.19,214,27-11-2024,5,PAY01231,19-05-2025,Net Banking,Pending,0
CUST0086,South Christopherland,Oregon,11-10-2024,23-01-2025,ORD01546,OI004574,PROD0078,1,3230.15,3230.15,29928.6,Pending,12-06-2025,Each Scientist,Beauty,"Terrell, James and Bell",3230.15,394,12-03-2025,5,PAY01546,23-01-2025,Net Banking,Failed,29928.6
CUST0086,South Christopherland,Oregon,11-10-2024,23-01-2025,ORD01546,OI004576,PROD0033,3,7533.69,22601.07,29928.6,Pending,12-06-2025,Energy Action,Sports,Miller-Garcia,7533.69,403,07-12-2024,4,PAY01546,23-01-2025,Net Banking,Failed,29928.6
CUST0086,South Christopherland,Oregon,11-10-2024,23-01-2025,ORD01546,OI004575,PROD0073,1,4097.38,4097.38,29928.6,Pending,12-06-2025,When Would,Apparel,"Garcia, Mcgee and Hunter",4097.38,492,29-08-2024,5,PAY01546,23-01-2025,Net Banking,Failed,29928.6
CUST0086,South Christopherland,Oregon,11-10-2024,23-06-2025,ORD02843,OI008442,PROD0028,2,5144.31,10288.62,32461.83,Shipped,23-06-2025,True Enough,Apparel,"Reilly, Chandler and Greene",5144.31,56,29-03-2025,4,PAY02843,23-06-2025,UPI,Failed,32461.83
CUST0086,South Christopherland,Oregon,11-10-2024,23-06-2025,ORD02843,OI008443,PROD0002,3,7391.07,22173.21,32461.83,Shipped,23-06-2025,Plant Agreement,Apparel,Brown Inc,7391.07,356,16-03-2025,4,PAY02843,23-06-2025,UPI,Failed,32461.83
CUST0086,South Christopherland,Oregon,11-10-2024,25-08-2024,ORD00441,OI001332,PROD0019,2,4676.38,9352.76,9352.76,Shipped,05-11-2024,Life Nice,Apparel,Smith Inc,4676.38,148,24-07-2024,5,PAY00441,25-08-2024,Net Banking,Success,9352.76
CUST0086,South Christopherland,Oregon,11-10-2024,26-08-2024,ORD02786,OI008279,PROD0059,2,1916.53,3833.06,35300.42,Pending,30-04-2025,Certainly Along,Beauty,Bradford PLC,1916.53,246,16-10-2024,2,PAY02786,26-08-2024,Credit Card,Failed,35300.42
CUST0086,South Christopherland,Oregon,11-10-2024,26-08-2024,ORD02786,OI008280,PROD0058,1,1996.74,1996.74,35300.42,Pending,30-04-2025,Parent Short,Apparel,"Carpenter, Jones and Taylor",1996.74,284,28-09-2024,3,PAY02786,26-08-2024,Credit Card,Failed,35300.42
CUST0086,South Christopherland,Oregon,11-10-2024,26-08-2024,ORD02786,OI008281,PROD0023,1,8776.04,8776.04,35300.42,Pending,30-04-2025,Huge Bag,Sports,Reed PLC,8776.04,171,16-10-2024,2,PAY02786,26-08-2024,Credit Card,Failed,35300.42
CUST0086,South Christopherland,Oregon,11-10-2024,26-08-2024,ORD02786,OI008282,PROD0092,3,5652.98,16958.94,35300.42,Pending,30-04-2025,Toward For,Beauty,"King, Jackson and Torres",5652.98,67,29-07-2024,1,PAY02786,26-08-2024,Credit Card,Failed,35300.42
CUST0086,South Christopherland,Oregon,11-10-2024,26-08-2024,ORD02786,OI008278,PROD0109,2,1867.82,3735.64,35300.42,Pending,30-04-2025,News American,Home,"Williams, Joyce and Wyatt",1867.82,145,22-01-2025,1,PAY02786,26-08-2024,Credit Card,Failed,35300.42
CUST0086,South Christopherland,Oregon,11-10-2024,28-02-2025,ORD02691,OI007994,PROD0105,3,2306.94,6920.82,22792.24,Delivered,30-05-2025,Customer Daughter,Apparel,Clark-Garcia,2306.94,347,05-11-2024,2,PAY02691,28-02-2025,COD,Success,22792.24
CUST0086,South Christopherland,Oregon,11-10-2024,28-02-2025,ORD02691,OI007992,PROD0111,1,6101.47,6101.47,22792.24,Delivered,30-05-2025,Would Court,Beauty,Hansen Inc,6101.47,271,22-04-2025,2,PAY02691,28-02-2025,COD,Success,22792.24
CUST0086,South Christopherland,Oregon,11-10-2024,28-02-2025,ORD02691,OI007991,PROD0119,1,6193.6,6193.6,22792.24,Delivered,30-05-2025,Agreement Report,Apparel,"Jones, Riggs and Jones",6193.6,164,27-03-2025,3,PAY02691,28-02-2025,COD,Success,22792.24
CUST0086,South Christopherland,Oregon,11-10-2024,28-02-2025,ORD02691,OI007993,PROD0107,1,3576.35,3576.35,22792.24,Delivered,30-05-2025,Investment Find,Home,Warren-Fisher,3576.35,270,19-08-2024,3,PAY02691,28-02-2025,COD,Success,22792.24
CUST0086,South Christopherland,Oregon,11-10-2024,29-01-2025,ORD02528,OI007503,PROD0035,3,9721.69,29165.07,51654.56,Cancelled,17-06-2025,Floor Before,Home,Waller-Murray,9721.69,400,10-01-2025,2,PAY02528,29-01-2025,Credit Card,Success,0
CUST0086,South Christopherland,Oregon,11-10-2024,29-01-2025,ORD02528,OI007504,PROD0054,1,1985.06,1985.06,51654.56,Cancelled,17-06-2025,Ok Church,Beauty,Roy-Ritter,1985.06,59,01-12-2024,4,PAY02528,29-01-2025,Credit Card,Success,0
CUST0086,South Christopherland,Oregon,11-10-2024,29-01-2025,ORD02528,OI007502,PROD0032,3,6834.81,20504.43,51654.56,Cancelled,17-06-2025,Card Keep,Electronics,Mckinney-Campbell,6834.81,68,27-02-2025,4,PAY02528,29-01-2025,Credit Card,Success,0
CUST0086,South Christopherland,Oregon,11-10-2024,31-01-2025,ORD02488,OI007375,PROD0076,3,2122.17,6366.51,64039.28,Delivered,09-05-2025,Field Attorney,Home,"Harris, Stone and Hoover",2122.17,376,02-04-2025,2,PAY02488,31-01-2025,COD,Pending,64039.28
CUST0086,South Christopherland,Oregon,11-10-2024,31-01-2025,ORD02488,OI007378,PROD0036,2,8718.13,17436.26,64039.28,Delivered,09-05-2025,Task Teach,Electronics,"Lee, Roberts and Young",8718.13,162,11-09-2024,4,PAY02488,31-01-2025,COD,Pending,64039.28
CUST0086,South Christopherland,Oregon,11-10-2024,31-01-2025,ORD02488,OI007377,PROD0024,3,4016.76,12050.28,64039.28,Delivered,09-05-2025,Station Local,Beauty,Thompson Ltd,4016.76,478,18-04-2025,4,PAY02488,31-01-2025,COD,Pending,64039.28
CUST0086,South Christopherland,Oregon,11-10-2024,31-01-2025,ORD02488,OI007376,PROD0085,3,9395.41,28186.23,64039.28,Delivered,09-05-2025,Project Four,Electronics,Boyd-Peterson,9395.41,78,02-05-2025,2,PAY02488,31-01-2025,COD,Pending,64039.28
CUST0087,Vincentchester,Florida,28-04-2024,01-04-2025,ORD01959,OI005845,PROD0010,3,6076.89,18230.67,43028.95,Pending,10-04-2025,Interesting Above,Home,Thomas PLC,6076.89,423,09-12-2024,1,PAY01959,01-04-2025,COD,Pending,43028.95
CUST0087,Vincentchester,Florida,28-04-2024,01-04-2025,ORD01959,OI005844,PROD0085,1,9395.41,9395.41,43028.95,Pending,10-04-2025,Project Four,Electronics,Boyd-Peterson,9395.41,78,02-05-2025,2,PAY01959,01-04-2025,COD,Pending,43028.95
CUST0087,Vincentchester,Florida,28-04-2024,01-04-2025,ORD01959,OI005846,PROD0037,1,6128.81,6128.81,43028.95,Pending,10-04-2025,College Year,Sports,"Townsend, Jackson and Chase",6128.81,88,01-10-2024,3,PAY01959,01-04-2025,COD,Pending,43028.95
CUST0087,Vincentchester,Florida,28-04-2024,01-04-2025,ORD01959,OI005847,PROD0079,2,4637.03,9274.06,43028.95,Pending,10-04-2025,Book Matter,Electronics,Keith Group,4637.03,298,23-12-2024,5,PAY01959,01-04-2025,COD,Pending,43028.95
CUST0087,Vincentchester,Florida,28-04-2024,01-08-2024,ORD01654,OI004919,PROD0011,2,5408.66,10817.32,59189.51,Pending,22-05-2025,Against Become,Beauty,Barber-Payne,5408.66,482,05-11-2024,3,PAY01654,01-08-2024,COD,Failed,59189.51
CUST0087,Vincentchester,Florida,28-04-2024,01-08-2024,ORD01654,OI004923,PROD0062,1,9271.03,9271.03,59189.51,Pending,22-05-2025,Than About,Electronics,"Cummings, Thomas and Sanchez",9271.03,444,21-01-2025,2,PAY01654,01-08-2024,COD,Failed,59189.51
CUST0087,Vincentchester,Florida,28-04-2024,01-08-2024,ORD01654,OI004922,PROD0103,1,8734.45,8734.45,59189.51,Pending,22-05-2025,Approach Phone,Beauty,"Gates, Hayden and Hines",8734.45,449,30-10-2024,3,PAY01654,01-08-2024,COD,Failed,59189.51
CUST0087,Vincentchester,Florida,28-04-2024,01-08-2024,ORD01654,OI004921,PROD0061,2,600.82,1201.64,59189.51,Pending,22-05-2025,Seat Kitchen,Electronics,Heath-Rodriguez,600.82,286,24-09-2024,4,PAY01654,01-08-2024,COD,Failed,59189.51
CUST0087,Vincentchester,Florida,28-04-2024,01-08-2024,ORD01654,OI004920,PROD0035,3,9721.69,29165.07,59189.51,Pending,22-05-2025,Floor Before,Home,Waller-Murray,9721.69,400,10-01-2025,2,PAY01654,01-08-2024,COD,Failed,59189.51
CUST0087,Vincentchester,Florida,28-04-2024,03-12-2024,ORD02764,OI008218,PROD0077,1,4018.28,4018.28,18655.03,Pending,23-03-2025,Toward Grow,Home,Ochoa PLC,4018.28,353,29-05-2025,4,PAY02764,03-12-2024,Net Banking,Pending,18655.03
CUST0087,Vincentchester,Florida,28-04-2024,03-12-2024,ORD02764,OI008219,PROD0067,1,6652.53,6652.53,18655.03,Pending,23-03-2025,First Rather,Sports,"Garrett, Pham and Gallegos",6652.53,259,08-03-2025,2,PAY02764,03-12-2024,Net Banking,Pending,18655.03
CUST0087,Vincentchester,Florida,28-04-2024,03-12-2024,ORD02764,OI008217,PROD0008,2,2850.93,5701.86,18655.03,Pending,23-03-2025,Detail Girl,Home,Arias-Farmer,2850.93,120,12-04-2025,5,PAY02764,03-12-2024,Net Banking,Pending,18655.03
CUST0087,Vincentchester,Florida,28-04-2024,03-12-2024,ORD02764,OI008220,PROD0006,1,2282.36,2282.36,18655.03,Pending,23-03-2025,Phone Reach,Beauty,Roberts Inc,2282.36,311,20-01-2025,2,PAY02764,03-12-2024,Net Banking,Pending,18655.03
CUST0087,Vincentchester,Florida,28-04-2024,04-11-2024,ORD03176,OI009446,PROD0012,1,3002.46,3002.46,24953.66,Delivered,19-01-2025,When Dinner,Sports,Matthews Inc,3002.46,331,10-09-2024,4,PAY03176,04-11-2024,COD,Failed,24953.66
CUST0087,Vincentchester,Florida,28-04-2024,04-11-2024,ORD03176,OI009450,PROD0075,1,6607.99,6607.99,24953.66,Delivered,19-01-2025,White Lose,Beauty,Lopez Ltd,6607.99,299,23-06-2025,3,PAY03176,04-11-2024,COD,Failed,24953.66
CUST0087,Vincentchester,Florida,28-04-2024,04-11-2024,ORD03176,OI009449,PROD0110,1,4402.18,4402.18,24953.66,Delivered,19-01-2025,Action Across,Sports,"Brock, Moreno and Morris",4402.18,383,03-01-2025,4,PAY03176,04-11-2024,COD,Failed,24953.66
CUST0087,Vincentchester,Florida,28-04-2024,04-11-2024,ORD03176,OI009448,PROD0106,3,2858.17,8574.51,24953.66,Delivered,19-01-2025,Garden Trial,Home,Davis-Hicks,2858.17,45,24-01-2025,5,PAY03176,04-11-2024,COD,Failed,24953.66
CUST0087,Vincentchester,Florida,28-04-2024,04-11-2024,ORD03176,OI009447,PROD0050,1,2366.52,2366.52,24953.66,Delivered,19-01-2025,Article Newspaper,Electronics,Hobbs PLC,2366.52,473,22-12-2024,1,PAY03176,04-11-2024,COD,Failed,24953.66
CUST0087,Vincentchester,Florida,28-04-2024,07-06-2025,ORD02781,OI008263,PROD0001,3,347.61,1042.83,3153.27,Cancelled,21-06-2025,Rise Respond,Electronics,Hale LLC,347.61,150,03-03-2025,2,PAY02781,07-06-2025,UPI,Success,0
CUST0087,Vincentchester,Florida,28-04-2024,07-06-2025,ORD02781,OI008264,PROD0069,3,703.48,2110.44,3153.27,Cancelled,21-06-2025,Money But,Sports,Carter-Howard,703.48,170,02-03-2025,1,PAY02781,07-06-2025,UPI,Success,0
